protein,replID,treatment,timeID,timeAfterExposure,dose_uM,dose_uMadj,timepoints,data4modelInterpol,data4modelReal
MDM2,3,CDDP,31,45.7,20,20,46,0.15294939297741042,0.1434173136874577
MDM2,3,CDDP,32,47.2,20,20,47.5,0.15578214878295948,0.15331284814385715
MDM2,3,CDDP,33,48.7,20,20,49,0.15921364148635056,0.16392032876580648
MDM2,3,CDDP,34,50.2,20,20,50.5,0.16333081540391922,0.15213010481036565
MDM2,3,CDDP,35,51.7,20,20,52,0.16812671799505371,0.16703122502721274
MDM2,3,CDDP,36,53.2,20,20,53.5,0.17338490042982102,0.17121225116473957
MDM2,3,CDDP,37,54.7,20,20,55,0.17886056765732292,0.1831480919211743
MDM2,3,CDDP,38,56.2,20,20,56.5,0.18430892462666118,0.18747419291509343
MDM2,3,CDDP,39,57.7,20,20,58,0.18948517628693748,0.1944874839367371
MDM2,3,CDDP,40,59.2,20,20,59.5,0.1941445275872536,0.1931664982620427
MDM2,3,CDDP,41,60.7,20,20,61,0.19804218347671138,0.18571720194112185
MDM2,3,CDDP,42,62.2,20,20,62.5,0.2009333489044124,0.2081881649019313
MDM2,3,CDDP,43,63.7,20,20,64,0.2025732288194585,0.1955399717917441
MDM2,3,CDDP,44,65.2,20,20,65.5,0.2027170281709515,0.2036854297475262
MDM2,3,CDDP,45,66.7,20,20,67,0.20111995190799303,0.20383576082118837
p21,3,CDDP,1,0.7,20,20,1,0.06475151877269708,0.06008215088331867
p21,3,CDDP,2,2.2,20,20,2.5,0.07291344758530797,0.08261167322060199
p21,3,CDDP,3,3.7,20,20,4,0.08116858101708756,0.0650199187987545
p21,3,CDDP,4,5.2,20,20,5.5,0.08961168004865236,0.08777319340937648
p21,3,CDDP,5,6.7,20,20,7,0.09833750566061893,0.10796593744504149
p21,3,CDDP,6,8.2,20,20,8.5,0.10744081883360376,0.10674009519322984
p21,3,CDDP,7,9.7,20,20,10,0.11701638054822339,0.1113357817529993
p21,3,CDDP,8,11.2,20,20,11.5,0.12715895178509437,0.11966375550219364
p21,3,CDDP,9,12.7,20,20,13,0.13796329352483314,0.13265606311227365
p21,3,CDDP,10,14.2,20,20,14.5,0.14952416674805627,0.15894188824844288
p21,3,CDDP,11,15.7,20,20,16,0.16193633243538036,0.14794778182387971
p21,3,CDDP,12,17.2,20,20,17.5,0.1752879560235131,0.17841585891741113
p21,3,CDDP,13,18.7,20,20,19,0.1894729284438794,0.1892012342444225
p21,3,CDDP,14,20.2,20,20,20.5,0.2041637782509302,0.20349459432768466
p21,3,CDDP,15,21.7,20,20,22,0.2190209919292367,0.20813212269482906
p21,3,CDDP,16,23.2,20,20,23.5,0.23370505596336985,0.23084340098971115
p21,3,CDDP,17,24.7,20,20,25,0.24787645683790083,0.24830961936552462
p21,3,CDDP,18,26.2,20,20,26.5,0.2611956810374006,0.246648287736462
p21,3,CDDP,19,27.7,20,20,28,0.27332321504644025,0.27427275571037424
p21,3,CDDP,20,29.2,20,20,29.5,0.28391954534959096,0.289370617563174
p21,3,CDDP,21,30.7,20,20,31,0.29264515843142375,0.2946685492674526
p21,3,CDDP,22,32.2,20,20,32.5,0.29916054077650966,0.29447499315866055
p21,3,CDDP,23,33.7,20,20,34,0.3031636150579298,0.3156655198408735
p21,3,CDDP,24,35.2,20,20,35.5,0.30473878075201394,0.3042626654289119
p21,3,CDDP,25,36.7,20,20,37,0.3041984379117606,0.29483999695318136
p21,3,CDDP,26,38.2,20,20,38.5,0.3018579334621506,0.30587196773650493
p21,3,CDDP,27,39.7,20,20,40,0.29803261432816464,0.31362743572802004
p21,3,CDDP,28,41.2,20,20,41.5,0.29303782743478346,0.2848057308837157
p21,3,CDDP,29,42.7,20,20,43,0.28718891970698746,0.2661529519118967
p21,3,CDDP,30,44.2,20,20,44.5,0.2808012380697576,0.2789618331889072
p21,3,CDDP,31,45.7,20,20,46,0.27419012944807436,0.26200548532142226
p21,3,CDDP,32,47.2,20,20,47.5,0.26767094076691855,0.282750233010375
p21,3,CDDP,33,48.7,20,20,49,0.2615590189512707,0.26825880478738967
p21,3,CDDP,34,50.2,20,20,50.5,0.2560932655301272,0.2630426896879466
p21,3,CDDP,35,51.7,20,20,52,0.2511572374399534,0.26485555558824475
p21,3,CDDP,36,53.2,20,20,53.5,0.2465313198675969,0.24626114583514733
p21,3,CDDP,37,54.7,20,20,55,0.24199588685463702,0.237318944736479
p21,3,CDDP,38,56.2,20,20,56.5,0.23733131244265318,0.24070516769049413
p21,3,CDDP,39,57.7,20,20,58,0.23231797067322457,0.2330981632689319
p21,3,CDDP,40,59.2,20,20,59.5,0.22673623558793055,0.23075139743638237
p21,3,CDDP,41,60.7,20,20,61,0.22036648122835037,0.20926245219307799
p21,3,CDDP,42,62.2,20,20,62.5,0.21298908163606337,0.2139007318347824
p21,3,CDDP,43,63.7,20,20,64,0.2043844108526488,0.20722722990739859
p21,3,CDDP,44,65.2,20,20,65.5,0.19433284291968597,0.20005965913856774
p21,4,CDDP,1,1.1,20,20,1,0.050384532153095456,0.05703478563180312
p21,4,CDDP,2,2.6,20,20,2.5,0.05159844481743833,0.04885836056449444
p21,4,CDDP,3,4.1,20,20,4,0.05342711956631307,0.04146576382230334
p21,4,CDDP,4,5.6,20,20,5.5,0.05591522039787274,0.056969640787983604
p21,4,CDDP,5,7.1,20,20,7,0.05910741131027046,0.05847791956975735
p21,4,CDDP,6,8.6,20,20,8.5,0.06304835630165931,0.07397543409688165
p21,4,CDDP,7,10.1,20,20,10,0.0677827193701924,0.07344877257533125
p21,4,CDDP,8,11.6,20,20,11.5,0.0733551645140228,0.07387960424589357
p21,4,CDDP,9,13.1,20,20,13,0.07981035573130366,0.07024844403213479
p21,4,CDDP,10,14.6,20,20,14.5,0.087192957020188,0.09273614774615455
p21,4,CDDP,11,16.1,20,20,16,0.09554763237882898,0.09373207725838988
p21,4,CDDP,12,17.6,20,20,17.5,0.10491442263772426,0.09952089672379501
p21,4,CDDP,13,19.1,20,20,19,0.11518455397401593,0.11643403862979596
p21,4,CDDP,14,20.6,20,20,20.5,0.12607213074203186,0.1420379906821326
p21,4,CDDP,15,22.1,20,20,22,0.1372809188242333,0.13503954814356298
p21,4,CDDP,16,23.6,20,20,23.5,0.14851468410308152,0.14203927436589805
p21,4,CDDP,17,25.1,20,20,25,0.15947719246103786,0.15181003500149814
p21,4,CDDP,18,26.6,20,20,26.5,0.16987220978056347,0.17374486892077523
p21,4,CDDP,19,28.1,20,20,28,0.17940350194411958,0.17940374731464775
p21,4,CDDP,20,29.6,20,20,29.5,0.18777483483416754,0.18861996711479034
p21,4,CDDP,21,31.1,20,20,31,0.19468997433316865,0.19580136562939612
p21,4,CDDP,22,32.6,20,20,32.5,0.199852686323584,0.2145330371458378
p21,4,CDDP,23,34.1,20,20,34,0.20303839657358436,0.2078269662710984
p21,4,CDDP,24,35.6,20,20,35.5,0.20437281293844636,0.19669790931287448
p21,4,CDDP,25,37.1,20,20,37,0.20408850633916203,0.20068152564228459
p21,4,CDDP,26,38.6,20,20,38.5,0.20241807381184218,0.20260424078739167
p21,4,CDDP,27,40.1,20,20,40,0.19959411239259736,0.20003725846503098
p21,4,CDDP,28,41.6,20,20,41.5,0.19584921911753833,0.18707936739048078
p21,4,CDDP,29,43.1,20,20,43,0.1914159910227758,0.1899172275396876
p21,4,CDDP,30,44.6,20,20,44.5,0.18652702514442043,0.18565218556329627
p21,4,CDDP,31,46.1,20,20,46,0.18141491851858296,0.182428607218924
p21,4,CDDP,32,47.6,20,20,47.5,0.1763122681813741,0.168023530949882
p21,4,CDDP,33,49.1,20,20,49,0.17144751691456533,0.17698373414116567
p21,4,CDDP,34,50.6,20,20,50.5,0.16691538664757835,0.17481168604109432
p21,4,CDDP,35,52.1,20,20,52,0.1626514423949587,0.169310094385507
p21,4,CDDP,36,53.6,20,20,53.5,0.1585819592979843,0.15651256526359267
p21,4,CDDP,37,55.1,20,20,55,0.1546332124979334,0.15124117515138644
p21,4,CDDP,38,56.6,20,20,56.5,0.15073147713608398,0.1556985499289697
p21,4,CDDP,39,58.1,20,20,58,0.14680302835371412,0.13725992540993842
p21,4,CDDP,40,59.6,20,20,59.5,0.14277414129210195,0.13986846035351247
p21,4,CDDP,41,61.1,20,20,61,0.13857109109252552,0.1390009847480603
p21,4,CDDP,42,62.6,20,20,62.5,0.13412015289626295,0.13545909099322576
p21,4,CDDP,43,64.1,20,20,64,0.12934760184459226,0.13002004629490876
BTG2,1,CDDP,1,0.8,25,25,1,0.032716996907073914,0.01656381760910041
BTG2,1,CDDP,2,2.3,25,25,2.5,0.010838048819038888,0.01650919506489354
BTG2,1,CDDP,3,3.8,25,25,4,0.009737708555661292,0.027647589000169195
BTG2,1,CDDP,4,5.3,25,25,5.5,0.026541058171742474,0.037754271972920375
BTG2,1,CDDP,5,6.8,25,25,7,0.058373179722083876,0.0678641822274524
BTG2,1,CDDP,6,8.3,25,25,8.5,0.10235915526148677,0.09580424781975913
BTG2,1,CDDP,7,9.8,25,25,10,0.15562406684475258,0.13246283936511682
BTG2,1,CDDP,8,11.3,25,25,11.5,0.2152929965266827,0.19769152454790287
BTG2,1,CDDP,9,12.8,25,25,13,0.27849102636207845,0.2515709961930696
BTG2,1,CDDP,10,14.3,25,25,14.5,0.34234323840574127,0.32926450708713034
BTG2,1,CDDP,11,15.8,25,25,16,0.4039747147124725,0.3860867357695709
BTG2,1,CDDP,12,17.3,25,25,17.5,0.4605105373370735,0.4521305894368218
BTG2,1,CDDP,13,18.8,25,25,19,0.5091109294892735,0.5138295140554517
BTG2,1,CDDP,14,20.3,25,25,20.5,0.5484470049701285,0.571240511213185
BTG2,1,CDDP,15,21.8,25,25,22,0.579240700594518,0.5669317092406205
BTG2,1,CDDP,16,23.3,25,25,23.5,0.6023602509434561,0.602252089927984
BTG2,1,CDDP,17,24.8,25,25,25,0.6186738905979565,0.6121571572055846
BTG2,1,CDDP,18,26.3,25,25,26.5,0.6290498541390332,0.6288802969007656
BTG2,1,CDDP,19,27.8,25,25,28,0.6343563761476998,0.6360353633490303
BTG2,1,CDDP,20,29.3,25,25,29.5,0.6354616912049708,0.6398549058949352
BTG2,1,CDDP,21,30.8,25,25,31,0.6332340338918594,0.6368383381430456
BTG2,1,CDDP,22,32.3,25,25,32.5,0.6285416387893797,0.6108982345662911
BTG2,1,CDDP,23,33.8,25,25,34,0.6222527404785461,0.6245361137896683
BTG2,1,CDDP,24,35.3,25,25,35.5,0.6152355735403717,0.6317175318212747
BTG2,1,CDDP,25,36.8,25,25,37,0.608320993995841,0.632927535433207
BTG2,1,CDDP,26,38.3,25,25,38.5,0.6018482363415205,0.5712150513454385
BTG2,1,CDDP,27,39.8,25,25,40,0.5958099591471324,0.5994911028886744
BTG2,1,CDDP,28,41.3,25,25,41.5,0.590191567612608,0.6010604872746566
BTG2,1,CDDP,29,42.8,25,25,43,0.5849784669378784,0.5859558953045184
BTG2,1,CDDP,30,44.3,25,25,44.5,0.5801560623228741,0.5626803409046321
BTG2,1,CDDP,31,45.8,25,25,46,0.5757097589675264,0.5745446493692195
BTG2,1,CDDP,32,47.3,25,25,47.5,0.5716249620717666,0.5616436372318339
BTG2,1,CDDP,33,48.8,25,25,49,0.5678870768355254,0.5760935911323667
BTG2,1,CDDP,34,50.3,25,25,50.5,0.5644815084587338,0.5664417005271958
BTG2,1,CDDP,35,51.8,25,25,52,0.5613936621413228,0.5478687883366543
BTG2,1,CDDP,36,53.3,25,25,53.5,0.5586089430832237,0.5733536008551624
BTG2,1,CDDP,37,54.8,25,25,55,0.5560903929517264,0.5553339360684715
BTG2,1,CDDP,38,56.3,25,25,56.5,0.5536737630229869,0.557978905755073
BTG2,1,CDDP,39,57.8,25,25,58,0.5511498316062095,0.5696788375808463
BTG2,1,CDDP,40,59.3,25,25,59.5,0.5483093254869128,0.5411718998102513
BTG2,1,CDDP,41,60.8,25,25,61,0.5449429714506159,0.536927330960032
BTG2,1,CDDP,42,62.3,25,25,62.5,0.5408414962828376,0.5368738405943962
BTG2,1,CDDP,43,63.8,25,25,64,0.5357956267690968,0.5716581370403793
BTG2,1,CDDP,44,65.3,25,25,65.5,0.5295960896949128,0.5170496932883246
BTG2,1,CDDP,45,66.8,25,25,67,0.5220336118458039,0.5096043321739195
BTG2,1,CDDP,46,68.3,25,25,68.5,0.5128989200072895,0.5030048773115613
BTG2,1,CDDP,47,69.8,25,25,70,0.5019827409648883,0.5001549757619687
BTG2,1,CDDP,48,71.3,25,25,71.5,0.48907580150411917,0.5038028485389904
BTG2,2,CDDP,1,1,25,25,1,0.025637850581189756,0
BTG2,2,CDDP,2,2.5,25,25,2.5,-0.0015080284036175506,0.0031979853177615046
BTG2,2,CDDP,3,4,25,25,4,-0.006379200057697106,0.015504366639941617
BTG2,2,CDDP,4,5.5,25,25,5.5,0.008087051317309205,0.025181710835564558
BTG2,2,CDDP,5,7,25,25,7,0.038953441419759524,0.052370584797622945
BTG2,2,CDDP,6,8.5,25,25,8.5,0.08328268594801194,0.09334164074618169
BTG2,2,CDDP,7,10,25,25,10,0.1381375006004246,0.1364596351020923
BTG2,2,CDDP,8,11.5,25,25,11.5,0.20058060107535558,0.1835659148065745
BTG2,2,CDDP,9,13,25,25,13,0.26767470307116303,0.2465491618607772
BTG2,2,CDDP,10,14.5,25,25,14.5,0.33648252228620507,0.3134807447722702
BTG2,2,CDDP,11,16,25,25,16,0.40406677441883976,0.3947089069503206
BTG2,2,CDDP,12,17.5,25,25,17.5,0.4674901751674253,0.45530546269919103
BTG2,2,CDDP,13,19,25,25,19,0.524349411508155,0.5221952016537783
BTG2,2,CDDP,14,20.5,25,25,20.5,0.5743770555285631,0.569486167133362
BTG2,2,CDDP,15,22,25,25,22,0.61783965059402,0.6344433323827232
BTG2,2,CDDP,16,23.5,25,25,23.5,0.655003740069895,0.6716576871933729
BTG2,2,CDDP,17,25,25,25,25,0.6861358673215578,0.6993434370603359
BTG2,2,CDDP,18,26.5,25,25,26.5,0.7115025757143781,0.7249322951430094
BTG2,2,CDDP,19,28,25,25,28,0.7313704086137258,0.7509603182297666
BTG2,2,CDDP,20,29.5,25,25,29.5,0.7460059093849705,0.7550375061207675
BTG2,2,CDDP,21,31,25,25,31,0.7556756213934819,0.7671056009917925
BTG2,2,CDDP,22,32.5,25,25,32.5,0.7606460880046301,0.7552798804928836
BTG2,2,CDDP,23,34,25,25,34,0.7611838525837843,0.7347401098880934
BTG2,2,CDDP,24,35.5,25,25,35.5,0.7576030979864197,0.7595246676088155
BTG2,2,CDDP,25,37,25,25,37,0.7504085650284309,0.7599648909618177
BTG2,2,CDDP,26,38.5,25,25,38.5,0.7401526340158185,0.7154318657823839
BTG2,2,CDDP,27,40,25,25,40,0.7273876852545822,0.6977129574507792
BTG2,2,CDDP,28,41.5,25,25,41.5,0.7126660990507223,0.7082424414487092
BTG2,2,CDDP,29,43,25,25,43,0.6965402557102387,0.7090857316736743
BTG2,2,CDDP,30,44.5,25,25,44.5,0.6795625355391315,0.6657773754678393
BTG2,2,CDDP,31,46,25,25,46,0.6622853188434008,0.6652767953378333
BTG2,2,CDDP,32,47.5,25,25,47.5,0.6452609859290466,0.6596232042273861
BTG2,2,CDDP,33,49,25,25,49,0.6290419171020692,0.6246998179463621
BTG2,2,CDDP,34,50.5,25,25,50.5,0.6141804926684685,0.6233589038526177
BTG2,2,CDDP,35,52,25,25,52,0.6010917843114316,0.6185838465154617
BTG2,2,CDDP,36,53.5,25,25,53.5,0.5896416292228934,0.585954901941936
BTG2,2,CDDP,37,55,25,25,55,0.5795585559719759,0.5905431275588692
BTG2,2,CDDP,38,56.5,25,25,56.5,0.5705710931278009,0.5691356948732431
BTG2,2,CDDP,39,58,25,25,58,0.5624077692594904,0.5583851760127704
BTG2,2,CDDP,40,59.5,25,25,59.5,0.5547971129361664,0.5505993186282789
BTG2,2,CDDP,41,61,25,25,61,0.5474676527269506,0.5419160185763505
BTG2,2,CDDP,42,62.5,25,25,62.5,0.5401479172009651,0.5371061565478528
BTG2,2,CDDP,43,64,25,25,64,0.5325664349273318,0.5294602989263667
BTG2,2,CDDP,44,65.5,25,25,65.5,0.5244517344751726,0.5223958297098038
BTG2,2,CDDP,45,67,25,25,67,0.5155323444136094,0.5222932019763102
BTG2,3,CDDP,1,1,25,25,1,0.061926658044601325,0.043488348155346725
BTG2,3,CDDP,2,2.5,25,25,2.5,0.033860723499516854,0.039174451101393816
BTG2,3,CDDP,3,4,25,25,4,0.024960627597577896,0.037556202719625405
BTG2,3,CDDP,4,5.5,25,25,5.5,0.033009029652274424,0.042229765320864227
BTG2,3,CDDP,5,7,25,25,7,0.055788588977096376,0.06635138806538174
BTG2,3,CDDP,6,8.5,25,25,8.5,0.09108196488553377,0.1019754182401844
BTG2,3,CDDP,7,10,25,25,10,0.13667181669107648,0.13335907737347535
BTG2,3,CDDP,8,11.5,25,25,11.5,0.1903408037072145,0.1860013878618373
BTG2,3,CDDP,9,13,25,25,13,0.2498715852474378,0.2422694187172435
BTG2,3,CDDP,10,14.5,25,25,14.5,0.3130468206252363,0.2960825284807328
BTG2,3,CDDP,11,16,25,25,16,0.3776491691541001,0.36042451598897524
BTG2,3,CDDP,12,17.5,25,25,17.5,0.4414612901475189,0.4303092441684301
BTG2,3,CDDP,13,19,25,25,19,0.5024049639620636,0.4902587375677011
BTG2,3,CDDP,14,20.5,25,25,20.5,0.5596128392922294,0.5571931951172976
BTG2,3,CDDP,15,22,25,25,22,0.6128410332107623,0.6156342789041044
BTG2,3,CDDP,16,23.5,25,25,23.5,0.6618508154216339,0.6840443681083689
BTG2,3,CDDP,17,25,25,25,25,0.7064034556288146,0.7143314851319672
BTG2,3,CDDP,18,26.5,25,25,26.5,0.7462602235362763,0.755450861782256
BTG2,3,CDDP,19,28,25,25,28,0.7811823888479894,0.8003237871969551
BTG2,3,CDDP,20,29.5,25,25,29.5,0.8109312212679263,0.8340018861957925
BTG2,3,CDDP,21,31,25,25,31,0.8352679905000567,0.8539721052162104
BTG2,3,CDDP,22,32.5,25,25,32.5,0.853953966248353,0.8411833158697175
BTG2,3,CDDP,23,34,25,25,34,0.8667504182167856,0.8304140020732155
BTG2,3,CDDP,24,35.5,25,25,35.5,0.8734387697990166,0.8652936839547564
BTG2,3,CDDP,25,37,25,25,37,0.8742639792515903,0.892775636145145
BTG2,3,CDDP,26,38.5,25,25,38.5,0.8699345396939335,0.880831595158881
BTG2,3,CDDP,27,40,25,25,40,0.8611790979351639,0.8331139316229691
BTG2,3,CDDP,28,41.5,25,25,41.5,0.8487263007843988,0.8333289712808478
BTG2,3,CDDP,29,43,25,25,43,0.8333047950507562,0.8357194309736163
BTG2,3,CDDP,30,44.5,25,25,44.5,0.81564322754335306,0.8153739786346911
BTG2,3,CDDP,31,46,25,25,46,0.796470245071307,0.7857972262037196
BTG2,3,CDDP,32,47.5,25,25,47.5,0.7765144944437355,0.7627119982149452
BTG2,3,CDDP,33,49,25,25,49,0.7565046224697562,0.747574387364659
BTG2,3,CDDP,34,50.5,25,25,50.5,0.7371692759584869,0.7474243981351746
BTG2,3,CDDP,35,52,25,25,52,0.719234553952938,0.752902905848118
BTG2,3,CDDP,36,53.5,25,25,53.5,0.7031182757972314,0.7188763068031182
BTG2,3,CDDP,37,55,25,25,55,0.6886395358004559,0.7043576114423308
BTG2,3,CDDP,38,56.5,25,25,56.5,0.675548638586824,0.6721727120697277
BTG2,3,CDDP,39,58,25,25,58,0.6635958887805483,0.6638905776203277
BTG2,3,CDDP,40,59.5,25,25,59.5,0.6525315910058413,0.6316975072577672
BTG2,3,CDDP,41,61,25,25,61,0.6421060498869159,0.6226152425060258
BTG2,3,CDDP,42,62.5,25,25,62.5,0.6320695700479841,0.62993144045269
BTG2,3,CDDP,43,64,25,25,64,0.6221724561132589,0.6285912113883614
BTG2,3,CDDP,44,65.5,25,25,65.5,0.6121650127069527,0.6278608751086858
BTG2,3,CDDP,45,67,25,25,67,0.601797544453278,0.5931569817667154
BTG2,3,CDDP,46,68.5,25,25,68.5,0.5908203559764477,0.5920488361618939
MDM2,1,CDDP,1,0.5,25,25,1,0.041211777503119995,0.049107151986485374
MDM2,1,CDDP,2,2,25,25,2.5,0.07900769227579929,0.04391373481303004
MDM2,1,CDDP,3,3.5,25,25,4,0.11321669586154975,0.07015756818686404
MDM2,1,CDDP,4,5,25,25,5.5,0.1441260041627547,0.13669949967037637
MDM2,1,CDDP,5,6.5,25,25,7,0.17202283308179736,0.19083717919741242
MDM2,1,CDDP,6,8,25,25,8.5,0.19719439852106102,0.2239823615750611
MDM2,1,CDDP,7,9.5,25,25,10,0.21992791638292897,0.21535307401690693
MDM2,1,CDDP,8,11,25,25,11.5,0.24051060256978452,0.22180795542458742
MDM2,1,CDDP,9,12.5,25,25,13,0.2592296729840109,0.24358709942661882
MDM2,1,CDDP,10,14,25,25,14.5,0.27637234352799145,0.2527256584130095
MDM2,1,CDDP,11,15.5,25,25,16,0.29222583010410935,0.2887335417112185
MDM2,1,CDDP,12,17,25,25,17.5,0.307077348614748,0.29056888033701567
MDM2,1,CDDP,13,18.5,25,25,19,0.32118412311189476,0.29921149504333416
MDM2,1,CDDP,14,20,25,25,20.5,0.33460399182610606,0.33809207561951404
MDM2,1,CDDP,15,21.5,25,25,22,0.3473134550896649,0.3486226366725913
MDM2,1,CDDP,16,23,25,25,23.5,0.3592887733000512,0.37792642493403605
MDM2,1,CDDP,17,24.5,25,25,25,0.37050620685474467,0.3636334528386121
MDM2,1,CDDP,18,26,25,25,26.5,0.38094201615122525,0.38466310424009154
MDM2,1,CDDP,19,27.5,25,25,28,0.3905724615869727,0.39044294525754086
MDM2,1,CDDP,20,29,25,25,29.5,0.39937380355946683,0.3929626992738849
MDM2,1,CDDP,21,30.5,25,25,31,0.4073223024661875,0.4102750433800162
MDM2,1,CDDP,22,32,25,25,32.5,0.4143942187046147,0.4024728359419332
MDM2,1,CDDP,23,33.5,25,25,34,0.42056581267222803,0.4218094645619028
MDM2,1,CDDP,24,35,25,25,35.5,0.42581417087188544,0.424186866508353
MDM2,1,CDDP,25,36.5,25,25,37,0.43016594612911785,0.4314351772088385
MDM2,1,CDDP,26,38,25,25,38.5,0.4337246190695998,0.44277926279791713
MDM2,1,CDDP,27,39.5,25,25,40,0.4366002791620292,0.4283903796818905
MDM2,1,CDDP,28,41,25,25,41.5,0.4389030158751036,0.43535085576228005
MDM2,1,CDDP,29,42.5,25,25,43,0.440742918677521,0.43243340788686774
MDM2,1,CDDP,30,44,25,25,44.5,0.44223007703797884,0.42984264060463007
MDM2,1,CDDP,31,45.5,25,25,46,0.44347458042517507,0.4380396948603069
MDM2,1,CDDP,32,47,25,25,47.5,0.4445865183078074,0.44548169036879764
MDM2,1,CDDP,33,48.5,25,25,49,0.44567598015457355,0.4343685064257855
MDM2,1,CDDP,34,50,25,25,50.5,0.4468530554341711,0.4595268147452823
MDM2,1,CDDP,35,51.5,25,25,52,0.44822783361529805,0.4595388166191888
MDM2,1,CDDP,36,53,25,25,53.5,0.449882983843995,0.4601009561083076
MDM2,1,CDDP,37,54.5,25,25,55,0.4517188849612792,0.44771451888817704
MDM2,1,CDDP,38,56,25,25,56.5,0.453561551893122,0.4517530023394973
MDM2,1,CDDP,39,57.5,25,25,58,0.4552367802029136,0.46246715988096737
MDM2,1,CDDP,40,59,25,25,59.5,0.4565703654540442,0.45284982928976797
MDM2,1,CDDP,41,60.5,25,25,61,0.4573881032099039,0.4536564184473407
MDM2,1,CDDP,42,62,25,25,62.5,0.4575157890338829,0.4399547008678359
MDM2,1,CDDP,43,63.5,25,25,64,0.4567792184893714,0.4699300061440991
MDM2,1,CDDP,44,65,25,25,65.5,0.45500418713975954,0.45004866479889755
MDM2,1,CDDP,45,66.5,25,25,67,0.4520164905484375,0.458248974475188
MDM2,1,CDDP,46,68,25,25,68.5,0.44764192427879546,0.4499529860906799
MDM2,1,CDDP,47,69.5,25,25,70,0.44170628389422356,0.44278042999445405
p21,1,CDDP,1,1,25,25,1,0.030112235589040078,0.02444702253900169
p21,1,CDDP,2,2.5,25,25,2.5,0.025026782575131593,0.022265264213464708
p21,1,CDDP,3,4,25,25,4,0.022715416586033033,0.020727466377397707
p21,1,CDDP,4,5.5,25,25,5.5,0.02282019105231882,0.03450885346851491
p21,1,CDDP,5,7,25,25,7,0.024983159404563388,0.04256604371542616
p21,1,CDDP,6,8.5,25,25,8.5,0.02884637507334117,0.03330977372555631
p21,1,CDDP,7,10,25,25,10,0.03405189148922659,0.026611327763311515
p21,1,CDDP,8,11.5,25,25,11.5,0.04024176208279408,0.033954565771451034
p21,1,CDDP,9,13,25,25,13,0.047058040284618075,0.03256299176437953
p21,1,CDDP,10,14.5,25,25,14.5,0.05414277952527301,0.05163133006229709
p21,1,CDDP,11,16,25,25,16,0.0611380332353333,0.05769556238856638
p21,1,CDDP,12,17.5,25,25,17.5,0.0676858548453734,0.0656119242720492
p21,1,CDDP,13,19,25,25,19,0.07342945224910719,0.07302334421292614
p21,1,CDDP,14,20.5,25,25,20.5,0.07815172338012685,0.08052198342934955
p21,1,CDDP,15,22,25,25,22,0.08190686500980461,0.08270742012410631
p21,1,CDDP,16,23.5,25,25,23.5,0.08478024441427885,0.08764793883767259
p21,1,CDDP,17,25,25,25,25,0.08685722886968802,0.09145068592604569
p21,1,CDDP,18,26.5,25,25,26.5,0.08822318565217056,0.09209723641077498
p21,1,CDDP,19,28,25,25,28,0.08896348203786486,0.08574088772188053
p21,1,CDDP,20,29.5,25,25,29.5,0.08916348530290938,0.09056268241199596
p21,1,CDDP,21,31,25,25,31,0.08890856272344251,0.0982667726144396
p21,1,CDDP,22,32.5,25,25,32.5,0.08828408157560272,0.09347824035334674
p21,1,CDDP,23,34,25,25,34,0.0873754091355284,0.09517699591626073
p21,1,CDDP,24,35.5,25,25,35.5,0.08626791267935796,0.07666599820065295
p21,1,CDDP,25,37,25,25,37,0.08504571577302193,0.07871800487601273
p21,1,CDDP,26,38.5,25,25,38.5,0.0837643366476687,0.08588561443872941
p21,1,CDDP,27,40,25,25,40,0.0824506881996645,0.07635092941319069
p21,1,CDDP,28,41.5,25,25,41.5,0.08113043961516768,0.07673846909636269
p21,1,CDDP,29,43,25,25,43,0.07982926008033654,0.07719830513102031
p21,1,CDDP,30,44.5,25,25,44.5,0.07857281878132942,0.07915045487602444
p21,1,CDDP,31,46,25,25,46,0.07738678490430465,0.07550601425505686
p21,1,CDDP,32,47.5,25,25,47.5,0.07629682763542057,0.07308402413861145
p21,1,CDDP,33,49,25,25,49,0.07532861616083548,0.07726007841595445
p21,1,CDDP,34,50.5,25,25,50.5,0.07450781966670776,0.07188348830880263
p21,1,CDDP,35,52,25,25,52,0.07386010733919568,0.07936704270932848
p21,1,CDDP,36,53.5,25,25,53.5,0.07341114836445761,0.07921875538558891
p21,1,CDDP,37,55,25,25,55,0.07318043948530877,0.07546916384706677
p21,1,CDDP,38,56.5,25,25,56.5,0.073133754326578,0.07158477237504415
p21,1,CDDP,39,58,25,25,58,0.07320920482255658,0.0736803966488783
p21,1,CDDP,40,59.5,25,25,59.5,0.07334467429852305,0.0773490301167201
p21,1,CDDP,41,61,25,25,61,0.07347804607975592,0.07196855591828541
p21,1,CDDP,42,62.5,25,25,62.5,0.07354720349153374,0.0737730871880184
p21,1,CDDP,43,64,25,25,64,0.07349002985913504,0.06975978858274537
